Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pta,0,4517.03443,4110.41642,3920.186481,3832.205287,3853.606109,3829.827419,3770.380723,3844.094632,3913.052867,3718.067667,4167.485489
Pta,60,3496.92649,3684.777558,3618.197382,3542.105821,3710.934071,3834.583156,3863.117588,3653.865327,3848.850371,3953.476688,4062.858893
Pta,120,3794.159396,4193.64216,4298.268928,4034.32439,4907.009199,4319.669874,4433.808353,4336.315059,4348.204479,4371.983323,4298.268928
Pta,180,4027.190766,4438.564126,4581.237462,4360.0939,5373.079099,4445.697787,4431.430466,4317.291991,4811.893226,4702.509997,4845.183804
Pta,240,4391.006404,4840.428006,4923.654506,4562.214336,5641.783897,4521.790208,4486.121877,4474.232436,5063.950801,4431.430466,4731.044738
Pta,300,4498.011319,5824.884144,5403.991994,4788.114251,5753.546336,4671.597373,4476.610324,4566.970117,5748.790484,4700.132103,4861.829098
Pta,360,4605.016376,6754.659395,5784.459378,5587.091697,6157.794757,4928.410308,4785.736354,5142.421717,6535.887776,4735.80053,4745.312113
Pta,420,4892.741796,8107.727589,6162.550633,6721.368023,6783.194868,4949.811423,4742.934217,5349.299957,7144.645069,4678.731054,4740.556321
Pta,480,4997.369478,9044.663435,6319.494698,7182.692554,6766.549174,5201.869433,4759.579489,5194.735704,7708.225285,4945.05562,4887.985995
Pta,540,5558.556651,10019.659084,6552.533422,8355.039539,7494.207014,5392.102418,5247.049726,5729.767081,8000.717848,5175.712432,5078.218235
Pta,600,5803.482795,10112.403191,6802.218522,9099.357998,7529.876686,5232.782262,5082.974046,5534.777454,7850.904451,5189.979886,5047.305465
Pta,660,5634.65013,10117.159302,6428.880137,9006.615065,7318.236865,5249.427636,5185.224068,5618.004675,7177.936617,5228.026441,5313.631257
Pta,720,5518.13202,9998.256613,6416.990408,9230.149497,6842.643802,5242.293904,5358.811613,5639.405975,6880.691143,5082.974046,5308.875431
Pta,780,5472.951574,9203.99118,5677.452744,8578.572151,6034.142082,4876.096495,4809.515328,5439.660735,5929.513045,4914.142901,4937.921914
Pta,840,5451.550319,8554.792056,5465.817821,7955.536,5705.987832,4778.602663,4828.538513,4968.834642,5708.365757,5016.392707,5130.53218
Pta,900,5812.994505,8186.20149,5446.794485,7515.608816,5701.231984,4942.677718,4685.864737,5059.19499,5211.381071,4866.584897,5097.241483
