Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
Pta,0,1122.074222,523.375481,433.045935,294.400811,206.172237,216.675633,218.776312,191.467486,115.843097,84.332959,113.742421,115.843097
Pta,60,71.728908,48.621486,63.326208,67.527558,63.326208,80.131608,73.829583,80.131608,78.030933,44.420138,82.232284,59.124859
Pta,120,126.34648,298.602174,63.326208,90.634986,113.742421,443.549365,412.039081,762.854369,107.440392,546.483057,220.876992,222.977671
Pta,180,567.489952,2598.886129,456.153482,475.059663,1374.15942,2727.032003,4991.681005,3792.122266,626.309289,2002.275614,2794.25616,1004.434771
Pta,240,1630.446959,4991.681005,1964.462441,1739.684553,4044.216984,7203.880359,12569.749263,8075.753821,2865.681898,4720.675587,7500.10604,3000.13054
Pta,300,2775.34936,6979.085812,3489.60979,3350.958672,6561.011873,11714.628545,18352.065424,11262.910474,6157.646396,7287.915887,11949.943289,5317.309044
Pta,360,3609.354157,7684.985108,4899.244932,4815.212243,7806.837486,14490.131761,22382.316881,14051.002498,8693.424902,9143.025612,15116.26337,6855.133984
Pta,420,4008.503511,7960.203708,5491.678223,6283.69786,9210.25587,16708.931849,24260.938027,15723.49026,11435.193305,10290.150658,17854.078454,8628.296064
Pta,480,4365.639054,8256.432559,6090.41904,6945.471735,9617.840681,17746.917159,25275.918541,16284.496901,12691.610059,11078.022049,18497.049632,9327.908977
Pta,540,4422.360747,8174.496795,6292.101299,7224.889231,10325.867305,18141.943912,25908.449999,17782.637573,13078.204322,10582.187296,19778.807008,9880.461005
Pta,600,4531.602655,8155.588555,6193.360955,7901.378269,10746.064499,18955.117633,25641.567265,17843.572437,14025.789417,10922.548066,20215.870573,10159.890101
Pta,660,4455.973624,8117.772091,6355.127123,7937.093708,10727.155572,19461.517362,25385.192674,17475.862845,14063.609042,11080.123051,20434.403369,10418.310473
Pta,720,4191.272651,8052.643784,6521.095395,8140.88215,11086.426058,19320.733671,25107.80482,17971.745945,13393.364253,11357.455878,20396.580337,10577.985322
Pta,780,4157.6599,7949.699162,6302.605599,7716.498634,10477.138007,19213.570154,24937.590084,16813.990398,13248.39051,11580.163329,20096.098078,10170.394976
Pta,840,3771.114413,7804.736581,6172.352389,7823.644727,10386.795743,19003.446081,23143.005336,17139.672891,13231.581979,11643.193867,20159.136208,9991.812317
Pta,900,3363.563307,7201.779472,5762.686596,7418.171153,10353.180047,18505.454523,22983.302109,15948.312612,12223.077455,10861.619166,19518.251168,10237.626211
Pta,960,3180.796307,6886.64714,5403.443163,7508.509624,9542.206209,18425.608101,21733.006414,16061.774631,12092.813336,10649.418923,19093.799356,9693.475235
Pta,1020,2905.596312,6691.2658,5090.419671,7189.174152,9580.023435,18141.943912,21285.426943,15546.99471,10605.298161,10498.147852,17967.543531,9094.703903
Pta,1080,2727.032003,6409.749549,4985.378542,6731.182374,8653.50722,17480.065229,20121.313323,15332.679276,9970.802622,9863.653275,17688.083576,8813.178082
Pta,1140,2395.113662,5918.149233,4096.73683,6491.683268,8178.698627,16843.406819,18963.522578,14609.894761,8867.802408,9586.326308,16339.126999,8323.661974
Pta,1200,2073.700551,5539.997469,3739.602646,6184.957528,7405.565794,15723.49026,18062.097901,13899.724149,8222.817875,9077.89636,14876.735858,7895.075546
Pta,1260,1953.958785,4865.631844,3619.858058,5571.510039,6657.65186,14998.600631,16973.679691,12874.401648,6920.261189,8210.212372,14170.764754,6890.848895
Pta,1320,1582.130384,4684.961772,3033.742741,5061.008139,5737.476471,14206.483361,15557.500385,12340.735575,6168.150676,7966.506437,12317.624143,6384.539194
Pta,1380,1502.303073,4149.256715,2523.259166,4642.945543,5340.418187,12550.839848,14128.742887,11695.719359,5271.090779,7130.349353,11418.385205,5613.526821
Pta,1440,1231.311031,3718.594809,2088.405694,4548.409117,4722.7764,12305.017911,12567.648216,10428.815386,4128.248756,6107.225873,9714.484847,4947.563773
Pta,1500,989.729853,3315.245549,1756.490351,3663.974462,3472.80358,10603.197173,11084.325055,9670.364668,3462.2997,5443.35901,8420.304371,4273.203799
Pta,1560,935.111615,2636.699642,1355.252999,3544.230002,3296.338609,9928.783251,9727.090618,8918.224899,2865.681898,4863.531027,7208.082133,3645.067428
Pta,1620,714.538387,2258.56543,1155.68553,2735.435019,2552.669642,8569.470068,8239.625215,7863.56194,2189.241043,4353.034239,6844.629602,3103.067955
Pta,1680,626.309289,2206.046949,876.29202,2615.692132,2388.81143,7911.882808,6844.629602,6693.366672,1895.138343,3676.579153,5926.552628,2537.964402
Pta,1740,592.698233,1869.929597,683.027983,2191.341781,1956.059516,7403.464901,6088.318186,6086.217333,1212.404648,3201.803984,4888.74084,2195.543258
Pta,1800,489.764474,1590.533264,582.194782,1995.973417,1647.252731,5993.779828,5018.991686,5567.308362,1042.24743,2838.372048,4262.6998,1937.15294
Pta,1860,445.650051,1243.915289,519.174104,1733.382379,1384.662989,5413.947331,3968.588474,4703.869084,890.996914,2357.300279,3842.541137,1727.080206
Pta,1920,393.132917,1029.643208,439.347993,1275.425944,1204.001813,4617.735817,3390.87336,3937.076619,813.27108,2189.241043,3084.161072,1338.447295
Pta,1980,374.226758,903.601111,376.327442,1201.901104,872.090622,4000.100343,2874.08493,3405.578777,647.316207,1842.620132,2762.744828,1140.980581
