Name,Replicate,AUC
pta,A1,54106658.9730166
pta,A2,59822698.882054
pta,A3,86735897.127342
pta,A4,74157837.4941144
pta,A5,33652962.8098133
pta,A6,75402923.9095841
pta,A7,44308108.408475
pta,A8,71420047.1939521
pta,A9,42103593.8606441
pta,A10,45009470.3945193
pta,A11,73534675.685155
pta,A12,44563980.3305501
ptaDA,A1,17912255.8407746
ptaDA,A2,18412999.3464135
ptaDA,A3,19525697.0026252
ptaDA,A4,17822879.8329041
ptaDA,A5,16431416.46284
ptaDA,A6,16893430.0316019
ptaDA,A7,17470736.3590464
ptaDA,A8,17046365.4238383
ptaDA,A9,17950143.0019492
ptaDA,A10,18323135.0087047
ptaDA,A11,21488071.7219048
ptaDA,A12,19245277.010375
5002,A1,14769197.8807029
5002,A2,14873935.465126
5002,A3,14940939.386254
5002,A4,14915991.1653896
5002,A5,14941518.5870829
5002,A6,15011250.7815789
5002,A7,15099666.0323164
5002,A8,15130767.9698463
5002,A9,15376073.893799
5002,A10,15727480.2181088
5002,A11,15791026.7890406
5002,A12,15807308.6930552
5014,A1,14797744.951361
5014,A2,14879184.3465687
5014,A3,14969463.0232624
5014,A4,14952031.2966857
5014,A5,14947360.0009314
5014,A6,15110160.0973088
5014,A7,15072961.0792896
5014,A8,15127243.2329463
5014,A9,15410325.2328052
5014,A10,15632370.2120548
5014,A11,15820252.5817023
5014,A12,15862084.4418083
5006,A1,29434291.410237
5006,A2,48597022.8150003
5006,A3,59858576.0779154
5006,A4,52826315.0714134
5006,A5,38397754.9616754
5006,A6,56338380.7220206
5006,A7,41694409.4519803
5006,A8,38304876.0022086
5006,A9,28801949.47088
5006,A10,25643688.04658
5006,A11,26967130.791444
5006,A12,30632440.4723824
5009,A1,14720845.9216931
5009,A2,14877082.3236531
5009,A3,14939611.27628
5009,A4,15070727.8706962
5009,A5,15041885.1122714
5009,A6,15149519.4572097
5009,A7,15114730.0903806
5009,A8,15185233.229344
5009,A9,15413108.9021293
5009,A10,15657723.915311
5009,A11,15817744.4916302
5009,A12,15856032.556586
5012,A1,14836544.7354815
5012,A2,14852330.0759668
5012,A3,14980561.5548977
5012,A4,14854441.5569424
5012,A5,15025381.8467693
5012,A6,15123534.1812703
5012,A7,14955678.7736228
5012,A8,15112375.5973105
5012,A9,15375311.1572498
5012,A10,15662898.4294997
5012,A11,15841978.0883001
5012,A12,15877604.1819213
5000,A1,14873269.1426086
5000,A2,15212102.512826
5000,A3,14899516.0711062
5000,A4,15015466.5274697
5000,A5,15042146.6196998
5000,A6,15207469.7706438
5000,A7,15078602.1995738
5000,A8,15161046.3001216
5000,A9,15425613.1122226
5000,A10,15623638.7109847
5000,A11,15908438.4910639
5000,A12,15842585.451828
