Name,Replicate,AUC
pta,A1,52825887.1333146
pta,A2,54280169.9238411
pta,A3,68424743.2754412
pta,A4,62014934.4292233
pta,A5,54138005.9887012
pta,A6,77381194.2097844
pta,A7,63529710.9357832
pta,A8,68563912.3872142
pta,A9,106377197.70238
pta,A10,60668688.2842011
pta,A11,74959081.4732792
pta,A12,49134208.6462635
ptaDA,A1,35932998.8693053
ptaDA,A2,35445877.398522
ptaDA,A3,35214232.2608714
ptaDA,A4,34718140.2539452
ptaDA,A5,36920305.3602369
ptaDA,A6,36042148.1775986
ptaDA,A7,38301597.424937
ptaDA,A8,35727646.6039967
ptaDA,A9,38283410.2619401
ptaDA,A10,39665033.8722126
ptaDA,A11,36070914.2616725
ptaDA,A12,35373831.1841774
5012,A1,33067776.5024446
5012,A2,32988035.6091122
5012,A3,33194066.460017
5012,A4,33211468.9090857
5012,A5,33300863.6007034
5012,A6,33362084.4993273
5012,A7,33468208.8536879
5012,A8,33253017.7129882
5012,A9,33708759.5093342
5012,A10,34161204.3643146
5012,A11,34277835.9181921
5012,A12,34306276.6705383
5003,A1,33006918.977488
5003,A2,33279296.3154572
5003,A3,33199737.0514569
5003,A4,33350909.1662434
5003,A5,33378801.5861283
5003,A6,33517563.9514827
5003,A7,33554211.5776022
5003,A8,33705558.9975836
5003,A9,33898385.7149703
5003,A10,34261023.427847
5003,A11,34573804.0638945
5003,A12,34435457.5285291
5004,A1,33046330.7200835
5004,A2,33016011.3466234
5004,A3,33035568.1521675
5004,A4,33301206.2861269
5004,A5,33346270.2644527
5004,A6,33497725.4915181
5004,A7,33385199.621171
5004,A8,33315658.5170814
5004,A9,33700223.2449149
5004,A10,34197952.7345638
5004,A11,34296061.2509679
5004,A12,34430838.8625598
5014,A1,33026749.9876631
5014,A2,33049494.0950241
5014,A3,33069986.0887303
5014,A4,33254939.7371457
5014,A5,33253699.5501608
5014,A6,33455007.808172
5014,A7,33417926.5217702
5014,A8,33259245.622577
5014,A9,33638500.5501965
5014,A10,34034618.4257347
5014,A11,34308090.2993147
5014,A12,34301814.6932749
5008,A1,32935181.8228133
5008,A2,33003015.9405348
5008,A3,33091599.7396223
5008,A4,33194042.2900633
5008,A5,33360965.7533343
5008,A6,33375836.8688617
5008,A7,33463325.9089788
5008,A8,33321686.9185873
5008,A9,33634909.4440843
5008,A10,34010566.6550649
5008,A11,34242011.63166
5008,A12,34465942.2227441
5011,A1,33123735.8255935
5011,A2,33120961.572953
5011,A3,33290161.4094103
5011,A4,33506552.5437681
5011,A5,33474618.2181008
5011,A6,33680037.9496448
5011,A7,33403683.2385096
5011,A8,33608613.967821
5011,A9,33787313.5634232
5011,A10,34139343.0335366
5011,A11,34465992.8738013
5011,A12,34374608.4093316
