Name,Replicate,AUC
pta,A1,56748313.2532234
pta,A2,57574120.814507
pta,A3,56868771.1697311
pta,A4,56705895.5498984
pta,A5,47313008.1535137
pta,A6,80177666.6898781
pta,A7,63526485.2522599
pta,A8,60057541.9221864
pta,A9,63430156.7751746
pta,A10,82934485.1993474
pta,A11,59745707.55152
pta,A12,63633366.9372985
ptaDA,A1,34787661.1490802
ptaDA,A2,36506921.0983527
ptaDA,A3,36345290.9781285
ptaDA,A4,37577737.8009195
ptaDA,A5,37466721.554253
ptaDA,A6,35385161.4609271
ptaDA,A7,37778491.675815
ptaDA,A8,35471331.1832254
ptaDA,A9,37817617.9655911
ptaDA,A10,39097743.5522526
ptaDA,A11,36493772.1993206
ptaDA,A12,36194619.817157
5002,A1,34009892.6814058
5002,A2,34010505.7056632
5002,A3,34065639.4997609
5002,A4,34196973.2764245
5002,A5,34083901.4984641
5002,A6,34331926.4725586
5002,A7,34282870.2215764
5002,A8,34273769.1728566
5002,A9,34475038.6710282
5002,A10,35003607.4400543
5002,A11,35259910.9849025
5002,A12,35387851.0166796
5007,A1,45116195.7078347
5007,A2,41768561.412343
5007,A3,36767029.7324627
5007,A4,51354399.1485947
5007,A5,53026925.6992291
5007,A6,72002151.6084418
5007,A7,60487533.5823191
5007,A8,52836203.1012359
5007,A9,48568124.7440833
5007,A10,44618707.7560543
5007,A11,50702882.4995946
5007,A12,51416644.8018173
5000,A1,34043204.3853341
5000,A2,34062967.2518061
5000,A3,34096377.0430538
5000,A4,34287084.4705168
5000,A5,34072639.5894511
5000,A6,34294745.6340145
5000,A7,34277095.9112683
5000,A8,34103638.2209606
5000,A9,34517131.1385208
5000,A10,34990909.4456734
5000,A11,35251780.8970249
5000,A12,35426174.4524131
5015,A1,34004807.9974817
5015,A2,34071930.6154179
5015,A3,34025575.8282856
5015,A4,34236990.685893
5015,A5,34156633.705044
5015,A6,34377307.6789102
5015,A7,34340955.7638067
5015,A8,34146478.5251672
5015,A9,34443180.7160451
5015,A10,34973484.2351502
5015,A11,35210265.429483
5015,A12,35363152.6705883
5001,A1,34028095.9900026
5001,A2,34156891.087303
5001,A3,34023160.9406544
5001,A4,34163441.6125774
5001,A5,34050286.7589803
5001,A6,34336907.8300775
5001,A7,34262489.5796901
5001,A8,34162355.9898481
5001,A9,34517407.8786869
5001,A10,35153841.8352496
5001,A11,35200924.2933251
5001,A12,35330746.1726463
5013,A1,45423222.7164251
5013,A2,71458983.7402595
5013,A3,41996816.0337292
5013,A4,56429515.9362743
5013,A5,62833262.1345429
5013,A6,49927893.4692881
5013,A7,63535019.5913464
5013,A8,54463435.4125777
5013,A9,57535499.0123106
5013,A10,60787811.378249
5013,A11,58470647.8347005
5013,A12,71476643.3211996
