Name,Time,N,measurement,sd,se,ci
5000,0,12,3838.94273275,161.945643540649,46.7496804461403,102.895352900981
5000,60,12,4055.34832708333,1839.19697420077,530.93043407378,1168.5700064374
5000,120,12,3491.57634725,82.8389025773572,23.9135313512052,52.6333276293888
5000,180,12,3455.90860191667,170.224702421489,49.1396388828853,108.155615953493
5000,240,12,3434.70598616667,139.254040317121,40.1991788314163,88.4777960558173
5000,300,12,3465.81620433333,69.3885298254435,20.0307431866961,44.0873684995248
5000,360,12,3410.53113533333,154.070486897029,44.4763185420882,97.8917170866448
5000,420,12,3369.314889,97.2695004603806,28.0792861373706,61.8020920943196
5000,480,12,3492.567123,84.0750697955852,24.2703820893088,53.4187508083227
5000,540,12,3461.45690616667,153.924089466177,44.4340572440327,97.7987005967784
5000,600,12,3548.64512466667,181.32829155149,52.3449689694738,115.210499907269
5000,660,12,3609.08236633333,146.429923679366,42.2706779268491,93.0371348240081
5000,720,12,3542.10593466667,141.073790461073,40.7244954491506,89.6340101358
5000,780,12,3737.486985,119.492079336826,34.4943920855723,75.9216450867271
5000,840,12,3696.46877633333,94.1393519332244,27.175690089992,59.8132906033219
5000,900,12,3712.71762141667,162.677779933964,46.9610300180225,103.360530172286
5000,960,12,3884.71671016667,154.378437469482,44.5652162150396,98.0873795455773
5000,1020,12,3943.56898241667,129.349634355969,37.3400231074993,82.1848367370849
5000,1080,12,3924.14972233333,146.063082746876,42.1647800712876,92.8040552154318
5000,1140,12,3852.02092466667,103.734899556353,29.9456860916096,65.9100106963954
5000,1200,12,3793.36684491667,111.887697665545,32.2991961831049,71.0900514819023
5000,1260,12,3742.24273158333,129.64307184789,37.4247312149745,82.3712780245773
5000,1320,12,3414.49418825,128.781343492287,37.1759716659368,81.8237619487141
5000,1380,12,3480.281535,98.0258744988244,28.2976325147224,62.2826692306306
5000,1440,12,3485.23547208333,144.91449332603,41.8332108656308,92.0742763142377
5000,1500,12,3686.36289925,130.852683054781,37.7739158929313,83.1398283188915
5000,1560,12,3795.15028983333,142.201048555709,41.0499068313429,90.3502357589302
5000,1620,12,4251.7026485,317.027468528623,91.5179471477529,201.429643554255
5000,1680,12,4996.18086566667,243.557914541726,70.3091137619646,154.749316009279
5000,1740,12,5738.882884,271.719287280918,78.4386018278255,172.642198601381
5000,1800,12,5891.86270783333,200.452244761979,57.8655787364967,127.361280079143
5000,1860,12,6319.29690058333,252.370884925949,72.8531991738104,160.348810246757
5000,1920,12,6504.57831183333,183.649510834765,53.0150472584974,116.68533227751
5000,1980,12,6611.78426816667,207.430267766775,59.8799604666119,131.794904373887
5000,2040,12,6713.24345883333,140.796615317427,40.6444818772523,89.4579014514459
5000,2100,12,6955.39921208333,288.643062328843,83.3240748676378,183.395052262036
5000,2160,12,7243.52909558333,168.011806664704,48.5008309024512,106.749609068409
5000,2220,12,7288.710534,164.073767182384,47.3640168248528,104.247498153832
5000,2280,12,7236.79145716667,135.474568488177,39.1081392924986,86.0764342215861
5000,2340,12,7093.32091316667,223.691053778862,64.5740450572684,142.126514898137
5000,2400,12,7431.7854175,225.483250893533,65.0914078005665,143.26522261852
5000,2460,12,7363.41874633333,262.181716219065,75.6853422178376,166.582315057918
5000,2520,12,7639.26421825,276.6351506455,79.8576893462461,175.765589170296
5000,2580,12,7671.9612755,203.71110439952,58.8063304809894,129.431860708102
5000,2640,12,7884.79101583333,198.6936705911,57.3579221010231,126.243935358044
5000,2700,12,8222.86274125,276.338832746737,79.7721497369379,175.577317759608
5000,2760,12,8180.05847741667,161.144824834294,46.5185039982974,102.386536969916
5000,2820,12,8236.73409116667,146.968459245818,42.4261397539788,93.3793039984814
5000,2880,12,8456.50138766667,234.604195334194,67.7243976646061,149.060394235943
5000,2940,12,8463.23907983333,237.481772684473,68.555082693505,150.88871965726
5002,0,12,3849.8414785,239.685066306798,69.1911187764815,152.288625637174
5002,60,12,3562.11955675,116.06855379776,33.5061053897937,73.7464407354023
5002,120,12,3506.83427708333,84.7510557965568,24.4655224391235,53.8482518223999
5002,180,12,3462.84391291667,101.150247901208,29.1995614271798,64.267801382407
5002,240,12,3440.05614775,128.422164313412,37.0722855681313,81.5955503861364
5002,300,12,3393.886082,114.278121786744,32.9892521880309,72.6088545083766
5002,360,12,3394.87695708333,175.538714753437,50.6736621080489,111.531978307314
5002,420,12,3377.43924983333,115.654205522416,33.3864933456397,73.4831764012513
5002,480,12,3478.69627691667,78.7820494627669,22.7424187323194,50.0557261344252
5002,540,12,3455.51222141667,128.793854997238,37.1795834263125,81.8317113797028
5002,600,12,3531.20741508333,144.449266416217,41.6989114248235,91.7786852380122
5002,660,12,3592.83365391667,152.679952265948,44.0749057703022,97.0082135328725
5002,720,12,3593.6263675,198.869731598334,57.4087465359833,126.355799185161
5002,780,12,3675.26617866667,116.420505024877,33.6077049576524,73.970059876531
5002,840,12,3669.51962658333,72.6529464930683,20.9730991075962,46.1614798969505
5002,900,12,3647.9207885,144.826292431996,41.8077494606743,92.0182361397733
5002,960,12,3923.9515975,163.605668904568,47.2288884915005,103.950082697415
5002,1020,12,3970.91447558333,98.2063393898561,28.3497282414306,62.3973311520196
5002,1080,12,3865.297404,133.705636728417,38.5974926786611,84.9525086024787
5002,1140,12,3787.22402133333,112.63925942133,32.5161533741125,71.5675710396853
5002,1200,12,3766.61580308333,79.6848951315107,23.0030478272624,50.6293669046828
5002,1260,12,3739.66667791667,105.800905039151,30.54209050243,67.2226879540243
5002,1320,12,3417.07014533333,84.5057130160728,24.3946980789454,53.6923684566749
