Name,Replicate,AUC
Pta,A1,52382768.9271527
Pta,A2,42972807.230168
Pta,A3,44529217.9353839
Pta,A4,57109542.0803283
Pta,A5,62117097.9799554
Pta,A6,45347542.4832979
Pta,A7,64050663.2883327
Pta,A8,85106455.4473288
Pta,A9,45913958.5936118
Pta,A10,84872233.3676175
Pta,A11,59685646.2690856
Pta,A12,60415612.9488799
PtaDA,A1,31792268.819013
PtaDA,A2,25396227.1008941
PtaDA,A3,24876495.4085958
PtaDA,A4,23876408.4721353
PtaDA,A5,25593839.6148754
PtaDA,A6,26420316.8570435
PtaDA,A7,26857825.8207282
PtaDA,A8,24727231.3896396
PtaDA,A9,25944220.9571937
PtaDA,A10,29975047.7591201
PtaDA,A11,29241273.2060833
PtaDA,A12,29604355.4072936
5010,A1,22338258.5840667
5010,A2,22354295.385056
5010,A3,22384423.4804266
5010,A4,22555185.2940007
5010,A5,22706017.6803067
5010,A6,22808076.9556813
5010,A7,22902425.3478709
5010,A8,22810920.1516754
5010,A9,23225273.6188804
5010,A10,23556065.0629354
5010,A11,23768361.154611
5010,A12,23822973.9331849
5005,A1,22308095.9098416
5005,A2,22260295.5147683
5005,A3,22452602.2981047
5005,A4,22571314.9741155
5005,A5,22644594.0217749
5005,A6,22793154.6942809
5005,A7,22936879.6244883
5005,A8,22832715.5695455
5005,A9,23249199.0883178
5005,A10,23556952.5828287
5005,A11,23718855.8050913
5005,A12,23826272.4180369
dud2,A1,516215749.946455
dud2,A2,515515619.135486
dud2,A3,514918840.947471
dud2,A4,514250815.220255
dud2,A5,514240110.861521
dud2,A6,513899570.473482
dud2,A7,515252104.336852
dud2,A8,515634544.857762
dud2,A9,515291026.406039
dud2,A10,514933571.048957
dud2,A11,515822754.03238
dud2,A12,515380590.712316
dud3,A1,511913898.249491
dud3,A2,511291249.214039
dud3,A3,510188038.157018
dud3,A4,509504558.861286
dud3,A5,510472104.399259
dud3,A6,509778751.069126
dud3,A7,511762085.503463
dud3,A8,511626393.489426
dud3,A9,511339377.693787
dud3,A10,511718485.198491
dud3,A11,512047112.293141
dud3,A12,511126706.060955
dud,A1,535354617.160954
dud,A2,545608928.193619
dud,A3,526105040.696088
dud,A4,525213993.632956
dud,A5,531798833.6486
dud,A6,533390583.799646
dud,A7,529102650.788109
dud,A8,539134268.644108
dud,A9,538542695.93338
dud,A10,526592147.083443
dud,A11,530383446.82464
dud,A12,519379734.185338
dud1,A1,512815609.332537
dud1,A2,512298915.720529
dud1,A3,511451878.528129
dud1,A4,511419151.075169
dud1,A5,511263701.94375
dud1,A6,510753848.73549
dud1,A7,512280674.643376
dud1,A8,512833399.34772
dud1,A9,512670132.681927
dud1,A10,512774200.996005
dud1,A11,512763285.728941
dud1,A12,512303671.761657
