Name,Replicate,AUC
DW+5nM_Pta,A1,7400547.52714297
DW+5nM_Pta,A2,7373508.87691758
DW+5nM_Pta,A3,7406618.5791342
DW+5nM_Pta,A4,7436869.19118659
DW+5nM_Pta,A5,7431804.37510943
DW+5nM_Pta,A6,7457839.31908054
DW+5nM_Pta,A7,7468828.28411447
DW+5nM_Pta,A8,7459267.02698721
DW+5nM_Pta,A9,7535460.07875093
DW+5nM_Pta,A10,7660736.66375126
DW+5nM_Pta,A11,7650182.10357031
DW+5nM_Pta,A12,7695831.8901612
DW+10nM_elf18,A1,7406689.37965462
DW+10nM_elf18,A2,7398626.11267628
DW+10nM_elf18,A3,7435438.39588032
DW+10nM_elf18,A4,7394490.31205115
DW+10nM_elf18,A5,7435799.08922042
DW+10nM_elf18,A6,7482599.01087239
DW+10nM_elf18,A7,7486522.55058177
DW+10nM_elf18,A8,7424807.15535411
DW+10nM_elf18,A9,7565492.87273388
DW+10nM_elf18,A10,7658105.13267178
DW+10nM_elf18,A11,7672514.20590483
DW+10nM_elf18,A12,7701472.51365514
DW+1uM_Pta,A1,7396920.68854768
DW+1uM_Pta,A2,7425308.21372245
DW+1uM_Pta,A3,7438798.8025582
DW+1uM_Pta,A4,7384715.23852013
DW+1uM_Pta,A5,7419673.92121196
DW+1uM_Pta,A6,7461341.33184341
DW+1uM_Pta,A7,7479957.05084133
DW+1uM_Pta,A8,7467829.98191354
DW+1uM_Pta,A9,7525262.16217212
DW+1uM_Pta,A10,7626562.9343286
DW+1uM_Pta,A11,7623641.25069506
DW+1uM_Pta,A12,7691129.94188386
DW+1uM_elf18,A1,7391703.45742564
DW+1uM_elf18,A2,7403691.59381809
DW+1uM_elf18,A3,7401701.00888442
DW+1uM_elf18,A4,7406545.75385534
DW+1uM_elf18,A5,7484735.74257464
DW+1uM_elf18,A6,7475181.2973464
DW+1uM_elf18,A7,7454276.36172928
DW+1uM_elf18,A8,7399203.99411563
DW+1uM_elf18,A9,7464545.75553811
DW+1uM_elf18,A10,7630989.55618198
DW+1uM_elf18,A11,7600095.32404937
DW+1uM_elf18,A12,7705764.49289122
1uM_1949+5nM_Pta,A1,7354317.81210934
1uM_1949+5nM_Pta,A2,7365238.75517917
1uM_1949+5nM_Pta,A3,7405905.88525478
1uM_1949+5nM_Pta,A4,7405050.16432731
1uM_1949+5nM_Pta,A5,7426168.53709871
1uM_1949+5nM_Pta,A6,7468189.33054837
1uM_1949+5nM_Pta,A7,7444214.42080062
1uM_1949+5nM_Pta,A8,7392350.84884081
1uM_1949+5nM_Pta,A9,7503432.72775519
1uM_1949+5nM_Pta,A10,7651614.42908461
1uM_1949+5nM_Pta,A11,7657817.02183479
1uM_1949+5nM_Pta,A12,7745637.04373358
1uM_1949+10nM_elf18,A1,7375650.01145247
1uM_1949+10nM_elf18,A2,7382788.71356426
1uM_1949+10nM_elf18,A3,7332360.92356686
1uM_1949+10nM_elf18,A4,7373591.23563293
1uM_1949+10nM_elf18,A5,7459417.12127403
1uM_1949+10nM_elf18,A6,7525826.08036681
1uM_1949+10nM_elf18,A7,7483813.35885751
1uM_1949+10nM_elf18,A8,7444074.39014291
1uM_1949+10nM_elf18,A9,7524334.55864467
1uM_1949+10nM_elf18,A10,7597599.65488814
1uM_1949+10nM_elf18,A11,7670938.93615318
1uM_1949+10nM_elf18,A12,7762477.3575906
