Name,Replicate,AUC
DW+5nM_Pta,A1,33669702.5478918
DW+5nM_Pta,A2,33457663.9425698
DW+5nM_Pta,A3,35449907.3668303
DW+5nM_Pta,A4,35113470.257417
DW+5nM_Pta,A5,35883071.2887623
DW+5nM_Pta,A6,34672809.1003756
DW+5nM_Pta,A7,34070546.3115449
DW+5nM_Pta,A8,34263231.4574898
DW+5nM_Pta,A9,34298481.4980377
DW+5nM_Pta,A10,34900262.0877822
DW+5nM_Pta,A11,36000304.8610581
DW+5nM_Pta,A12,36373150.3686893
DW+10nM_elf18,A1,47238181.886269
DW+10nM_elf18,A2,38024070.899759
DW+10nM_elf18,A3,37611822.2899513
DW+10nM_elf18,A4,35506434.9325396
DW+10nM_elf18,A5,36081266.9569387
DW+10nM_elf18,A6,38342811.0100243
DW+10nM_elf18,A7,35167882.7046947
DW+10nM_elf18,A8,35143984.3140035
DW+10nM_elf18,A9,37922836.6705645
DW+10nM_elf18,A10,35456670.928519
DW+10nM_elf18,A11,35284535.9796738
DW+10nM_elf18,A12,39744209.7933524
DW+1uM_Pta,A1,74051125.9147738
DW+1uM_Pta,A2,87442790.2645766
DW+1uM_Pta,A3,43637040.5026834
DW+1uM_Pta,A4,57178610.7355518
DW+1uM_Pta,A5,77821244.0509867
DW+1uM_Pta,A6,51933511.2390837
DW+1uM_Pta,A7,55919476.007371
DW+1uM_Pta,A8,56741175.8876932
DW+1uM_Pta,A9,50476213.178761
DW+1uM_Pta,A10,48289092.5080033
DW+1uM_Pta,A11,41369857.6913927
DW+1uM_Pta,A12,59699073.0259856
DW+1uM_elf18,A1,36064555.730324
DW+1uM_elf18,A2,35075770.3113625
DW+1uM_elf18,A3,52806941.8005811
DW+1uM_elf18,A4,37071894.9917914
DW+1uM_elf18,A5,44247085.564588
DW+1uM_elf18,A6,52746674.8174682
DW+1uM_elf18,A7,46148096.1302113
DW+1uM_elf18,A8,35688328.5283079
DW+1uM_elf18,A9,43356495.6552
DW+1uM_elf18,A10,36608180.7686572
DW+1uM_elf18,A11,34359677.0008433
DW+1uM_elf18,A12,46099833.093426
1uM_1949+5nM_Pta,A1,35693945.7408897
1uM_1949+5nM_Pta,A2,35738825.5039214
1uM_1949+5nM_Pta,A3,35934502.7196697
1uM_1949+5nM_Pta,A4,39635702.5985121
1uM_1949+5nM_Pta,A5,35122025.0328162
1uM_1949+5nM_Pta,A6,37248893.983004
1uM_1949+5nM_Pta,A7,37426099.9336991
1uM_1949+5nM_Pta,A8,34098081.5993282
1uM_1949+5nM_Pta,A9,40096618.1805363
1uM_1949+5nM_Pta,A10,34572253.8339991
1uM_1949+5nM_Pta,A11,35898475.9302632
1uM_1949+5nM_Pta,A12,36288240.1011561
1uM_1949+10nM_elf18,A1,34639831.5199917
1uM_1949+10nM_elf18,A2,47090599.8353726
1uM_1949+10nM_elf18,A3,48211869.5663098
1uM_1949+10nM_elf18,A4,38058119.0825979
1uM_1949+10nM_elf18,A5,34890005.2101035
1uM_1949+10nM_elf18,A6,36445661.1599959
1uM_1949+10nM_elf18,A7,44215815.2750647
1uM_1949+10nM_elf18,A8,34163588.9725334
1uM_1949+10nM_elf18,A9,37148689.3799448
1uM_1949+10nM_elf18,A10,36467075.3504298
1uM_1949+10nM_elf18,A11,37572628.9078858
1uM_1949+10nM_elf18,A12,37114395.7220886
