Name,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
DW+5nM_Pta,0,11351.379651,10759.236877,10989.910449,10844.84761,11063.631009,10890.031089,10802.042232,10773.505326,10666.49202,10404.904541,10975.641961,10897.165325
DW+5nM_Pta,60,10835.335301,10559.478857,10794.908004,11023.203597,10925.702274,10666.49202,10920.946115,11046.984425,11263.390287,11541.627256,11524.980572,11218.206597
DW+5nM_Pta,120,10759.236877,10835.335301,10882.896853,11006.557021,10866.250307,10683.138525,10611.796386,10695.028888,10614.174456,10723.565765,10975.641961,10949.483074
DW+5nM_Pta,180,10861.494152,10871.006463,10799.664156,10742.590356,10873.384541,10804.420308,10980.398123,10823.444918,11042.228259,11130.21738,11068.387176,11177.779107
DW+5nM_Pta,240,10840.091455,10756.858802,10599.906035,10588.015687,10835.335301,10949.483074,10668.870092,10780.639552,11196.803806,11073.143344,11310.952093,11239.609394
DW+5nM_Pta,300,10930.458434,10742.590356,10597.527965,10768.749176,10856.737996,11089.789934,11018.447432,10918.568036,10968.507718,11046.984425,11018.447432,11139.729723
DW+5nM_Pta,360,11225.340862,11056.496758,10687.89467,10837.713378,10859.116074,10835.335301,10880.518775,11054.118675,10687.89467,10752.102653,11187.291456,10887.65301
DW+5nM_Pta,420,11674.800848,11101.680357,10614.174456,10949.483074,10963.751557,11175.40102,10851.981841,10954.239234,11263.390287,10947.104993,10992.28853,11168.266759
DW+5nM_Pta,480,12661.719197,11648.641732,10966.129637,11261.012198,11023.203597,11170.644846,10987.532367,10687.89467,11439.369112,11144.485895,11165.888672,11146.863981
DW+5nM_Pta,540,13125.456118,12060.054273,11080.277596,11318.086367,10899.543403,11299.061639,11068.387176,10913.811877,11972.06413,11096.924187,11360.892021,11736.63152
DW+5nM_Pta,600,13986.34922,12121.885242,11044.606342,11475.040543,10885.274932,11427.478639,11208.694245,11308.574003,12585.619036,11249.121751,11289.549277,12217.009904
DW+5nM_Pta,660,14749.745601,12709.281834,11042.228259,11891.208408,10735.456134,12283.597234,11382.294856,11358.513928,12759.222634,11130.21738,11513.090086,13096.918384
DW+5nM_Pta,720,15158.79588,13320.464241,11432.234828,11884.074083,11037.472093,12497.628314,12271.706636,11748.522039,13605.842839,11379.916763,11272.902646,13113.565394
