Name,Replicate,AUC
DW+5nM_Pta,A1,35839151.2338301
DW+5nM_Pta,A2,34428144.6534941
DW+5nM_Pta,A3,32398289.2665642
DW+5nM_Pta,A4,33084928.4453327
DW+5nM_Pta,A5,31674513.0183087
DW+5nM_Pta,A6,33748823.5926073
DW+5nM_Pta,A7,32995942.4682589
DW+5nM_Pta,A8,33028814.6892697
DW+5nM_Pta,A9,34655459.752057
DW+5nM_Pta,A10,32474393.9268653
DW+5nM_Pta,A11,32711188.1530575
DW+5nM_Pta,A12,34695488.4342505
DW+10nM_elf18,A1,38630005.3609148
DW+10nM_elf18,A2,41803555.1165626
DW+10nM_elf18,A3,33022544.297805
DW+10nM_elf18,A4,35605412.9022812
DW+10nM_elf18,A5,32295208.9549753
DW+10nM_elf18,A6,38197072.9769089
DW+10nM_elf18,A7,32738663.2284182
DW+10nM_elf18,A8,33382045.8201999
DW+10nM_elf18,A9,34121166.3138805
DW+10nM_elf18,A10,34713916.321189
DW+10nM_elf18,A11,34479887.3059222
DW+10nM_elf18,A12,37282272.5026139
DW+1uM_Pta,A1,59179540.786355
DW+1uM_Pta,A2,43100246.6731142
DW+1uM_Pta,A3,59071756.2689785
DW+1uM_Pta,A4,54271931.357038
DW+1uM_Pta,A5,59566908.8323382
DW+1uM_Pta,A6,60037002.1585119
DW+1uM_Pta,A7,76377763.6728364
DW+1uM_Pta,A8,64223268.6748456
DW+1uM_Pta,A9,61918389.8089816
DW+1uM_Pta,A10,37708055.6408899
DW+1uM_Pta,A11,48445060.6696028
DW+1uM_Pta,A12,43786101.1919604
DW+1uM_elf18,A1,46310065.5214552
DW+1uM_elf18,A2,37688865.9510433
DW+1uM_elf18,A3,37438152.5618022
DW+1uM_elf18,A4,36841289.9536972
DW+1uM_elf18,A5,38272210.2441014
DW+1uM_elf18,A6,34105108.5965335
DW+1uM_elf18,A7,34306395.1310082
DW+1uM_elf18,A8,42078474.8210921
DW+1uM_elf18,A9,36841380.5890792
DW+1uM_elf18,A10,38772664.4128238
DW+1uM_elf18,A11,33957279.9576444
DW+1uM_elf18,A12,38729494.7771597
1uM_1949+5nM_Pta,A1,32000716.1474504
1uM_1949+5nM_Pta,A2,34994220.1158437
1uM_1949+5nM_Pta,A3,41023802.9053444
1uM_1949+5nM_Pta,A4,35254051.0081651
1uM_1949+5nM_Pta,A5,34678842.0612044
1uM_1949+5nM_Pta,A6,34440124.9515454
1uM_1949+5nM_Pta,A7,33813965.0563391
1uM_1949+5nM_Pta,A8,32449095.4707355
1uM_1949+5nM_Pta,A9,34802691.3910804
1uM_1949+5nM_Pta,A10,32263392.0154319
1uM_1949+5nM_Pta,A11,32879673.796222
1uM_1949+5nM_Pta,A12,35593936.8241702
1uM_1949+10nM_elf18,A1,34196480.122836
1uM_1949+10nM_elf18,A2,39336062.6879161
1uM_1949+10nM_elf18,A3,32499744.5361012
1uM_1949+10nM_elf18,A4,37082446.8707575
1uM_1949+10nM_elf18,A5,34253500.5176005
1uM_1949+10nM_elf18,A6,32550417.8079958
1uM_1949+10nM_elf18,A7,34350667.2480612
1uM_1949+10nM_elf18,A8,33109577.1090449
1uM_1949+10nM_elf18,A9,37529726.7384678
1uM_1949+10nM_elf18,A10,35199004.1522185
1uM_1949+10nM_elf18,A11,33067559.7762171
1uM_1949+10nM_elf18,A12,43859151.4187765
