Name,Replicate,AUC
Pta,A1,21583205.9691768
Pta,A2,9610185.25846224
Pta,A3,26612348.8473524
Pta,A4,24101556.9800496
Pta,A5,16530454.2759616
Pta,A6,17205927.5969763
Pta,A7,43752189.3557025
Pta,A8,43834627.0119461
Pta,A9,70708337.6195963
Pta,A10,58286252.5448268
Pta,A11,42397850.8441596
Pta,A12,22405107.6640722
PtaDA,A1,309091.226999773
PtaDA,A2,322943.301082333
PtaDA,A3,231828.378041737
PtaDA,A4,497299.887680785
PtaDA,A5,714485.871924507
PtaDA,A6,209658.381363196
PtaDA,A7,225252.938579394
PtaDA,A8,317390.880203778
PtaDA,A9,172192.090785251
PtaDA,A10,458988.61499371
PtaDA,A11,272696.876811317
PtaDA,A12,166766.08835451
359,A1,152548.353323178
359,A2,146349.692508238
359,A3,152215.619700267
359,A4,147988.597066165
359,A5,143009.816589135
359,A6,136340.900895497
359,A7,143645.384962559
359,A8,139936.430307914
359,A9,141931.228564985
359,A10,132857.645068013
359,A11,162857.657823615
359,A12,135442.026116795
94,A1,1297158.05349614
94,A2,1207949.12179568
94,A3,2076249.67021454
94,A4,1472138.00329476
94,A5,6508668.97736988
94,A6,4253742.58594552
94,A7,1504039.05355124
94,A8,1217926.33451674
94,A9,976445.24005054
94,A10,2661032.49439375
94,A11,2781844.29544522
94,A12,3291474.9223869
467,A1,157011.070047109
467,A2,153350.759233852
467,A3,155252.923649749
467,A4,190919.404832207
467,A5,139290.176968261
467,A6,123980.266799319
467,A7,125299.095954087
467,A8,134813.207987094
467,A9,137847.861019275
467,A10,147874.473921562
467,A11,142060.927626009
467,A12,137339.822432223
1128,A1,21230761.0962332
1128,A2,5939576.4840755
1128,A3,19570021.1269162
1128,A4,10872224.4201148
1128,A5,2864099.92865204
1128,A6,10267677.5922726
1128,A7,3162623.64822825
1128,A8,18666518.0891005
1128,A9,17243359.8393069
1128,A10,5491266.18306503
1128,A11,9962290.45871835
1128,A12,6902377.68992965
118,A1,174790.192856904
118,A2,198920.170805865
118,A3,190214.751269465
118,A4,174078.209805705
118,A5,133865.45702241
118,A6,135886.768511818
118,A7,156952.201194542
118,A8,159894.436081821
118,A9,192036.157518627
118,A10,164135.338249832
118,A11,154796.315855993
118,A12,190912.796729755
435,A1,200819.50030318
435,A2,148384.603254246
435,A3,161724.688523044
435,A4,137785.040492443
435,A5,152612.510011388
435,A6,134316.355910431
435,A7,162803.851882889
435,A8,147849.2501134
435,A9,158955.451535559
435,A10,135255.058615834
435,A11,155688.908973375
435,A12,147235.066720135
