Name,Replicate,AUC
Pta,A1,23749692.2744799
Pta,A2,13383396.4401925
Pta,A3,12798168.3174553
Pta,A4,14736303.2525201
Pta,A5,19230307.8847616
Pta,A6,24903733.9501216
Pta,A7,11051603.588904
Pta,A8,8515498.23263452
Pta,A9,4725223.110464
Pta,A10,18961109.3395861
Pta,A11,15663648.4232097
Pta,A12,7072346.70724456
PtaDA,A1,214874.432465382
PtaDA,A2,454837.5938622
PtaDA,A3,288592.274860212
PtaDA,A4,193051.073667234
PtaDA,A5,362395.90891702
PtaDA,A6,2854042.1194124
PtaDA,A7,297921.305104009
PtaDA,A8,249261.761529621
PtaDA,A9,322363.713128907
PtaDA,A10,250770.660432726
PtaDA,A11,295070.761449878
PtaDA,A12,183654.832118114
295,A1,10786990.9337028
295,A2,7393172.59536929
295,A3,7761794.76605391
295,A4,6350917.46841068
295,A5,4861799.78152104
295,A6,7219085.87522205
295,A7,10094423.8835345
295,A8,11566975.8829215
295,A9,12419687.6839891
295,A10,6990682.25267465
295,A11,12525264.8809323
295,A12,3398430.0019928
362,A1,194520.306381754
362,A2,149886.735071059
362,A3,146720.387980253
362,A4,145220.138217746
362,A5,135571.229658096
362,A6,136327.929653151
362,A7,137911.977215776
362,A8,148642.231694384
362,A9,138231.503499064
362,A10,147052.025411002
362,A11,141427.176355991
362,A12,143951.217333173
236,A1,339899.89181191
236,A2,597046.939287941
236,A3,577922.273795048
236,A4,432529.911473687
236,A5,455246.877610756
236,A6,781146.283610463
236,A7,250833.447609321
236,A8,1208648.57438337
236,A9,568174.530771171
236,A10,580207.994484709
236,A11,452447.531583223
236,A12,326971.077000616
133,A1,155381.605477188
133,A2,188086.119002121
133,A3,156115.158760024
133,A4,149313.999455655
133,A5,146802.899749696
133,A6,146226.975566315
133,A7,150057.811128556
133,A8,140234.567287714
133,A9,139106.757568815
133,A10,136056.39645644
133,A11,137221.93150552
133,A12,139172.437882326
289,A1,8394719.72479963
289,A2,9531331.04742556
289,A3,6238484.61230414
289,A4,6654448.39694179
289,A5,10008849.3057182
289,A6,1279833.29041111
289,A7,8035828.28245759
289,A8,8168040.21826813
289,A9,12486553.4539609
289,A10,5586506.55437659
289,A11,13573768.380368
289,A12,6514947.63294277
236_a,A1,657815.489275855
236_a,A2,889163.560009715
236_a,A3,475794.851075097
236_a,A4,405424.359921655
236_a,A5,904051.780069542
236_a,A6,586621.814191999
236_a,A7,1088827.36567453
236_a,A8,738611.113105046
236_a,A9,678320.950349362
236_a,A10,538795.817335036
236_a,A11,442276.714882638
236_a,A12,537116.239510088
