Name,Time,N,measurement,sd,se,ci
218,0,12,222.977914333333,193.569887653972,55.8788133720132,122.988438995331
218,60,12,57.1992414166667,12.0660715276019,3.48317482226111,7.66641609380154
218,120,12,57.37429825,15.432411370337,4.45495342945455,9.80528638712883
218,180,12,53.3480055,17.3717492024769,5.01479203917236,11.0374828591641
218,240,12,47.5711503333333,12.3954350708895,3.57825388745028,7.87568370531829
218,300,12,53.5230614166667,14.8899798785842,4.29836694556434,9.46064185981554
218,360,12,54.92351125,16.3945630436672,4.73270269325379,10.4166083949773
218,420,12,51.7724994166667,15.7836785107727,4.55635551849857,10.028470880317
218,480,12,57.7244099166667,11.1996179002754,3.23305120477247,7.11589772352059
218,540,12,58.42463625,18.7105567609862,5.40127249132158,11.88812059901
218,600,12,66.4772229166667,19.7569071413542,5.70332782820763,12.5529399130227
218,660,12,70.1534045,20.9517749293619,6.04825644773378,13.3121226858906
218,720,12,82.0572345833333,33.0263582263774,9.53388840617601,20.9839468999631
218,780,12,71.378799,23.4064146688904,6.75684990492395,14.8717263697042
218,840,12,87.1338648333333,28.1597909079443,8.12903143051262,17.8918775444768
218,900,12,78.2059930833333,23.5537757235595,6.79938937721457,14.965355116934
218,960,12,87.4839814166667,37.5406511809131,10.837052532427,23.8521918030054
218,1020,12,71.7289104166667,19.9488737447364,5.75874381327671,12.6749096737916
218,1080,12,93.9610634166667,35.2815602288624,10.1849091477818,22.4168338911494
218,1140,12,90.8100504166667,35.9238251073479,10.3703150480242,22.8249095261762
218,1200,12,99.0377006666667,43.1905971165875,12.4680514358612,27.4419961855898
218,1260,12,108.49074775,51.615449399106,14.9000968024587,32.7948919461405
218,1320,12,107.7905235,53.5107494388177,15.44722279652,33.9991081397698
218,1380,12,90.81004625,25.75064930975,7.4335721553959,16.3611820004968
218,1440,12,92.2105136666667,57.2786952764375,16.5349350683409,36.3931467084971
218,1500,12,134.399098583333,61.823883497537,17.8470178898255,39.281021527396
218,1560,12,99.5628775833333,55.6877487348452,16.0756683613136,35.3823075018058
218,1620,12,90.8100524166667,40.0829321299464,11.570945827567,25.4674800546993
218,1680,12,117.94379,50.4321444522284,14.5585060876521,32.043055852026
218,1740,12,83.4576878333333,39.2127592502908,11.3197485544117,24.9145985842289
218,1800,12,122.845382416667,68.4419894631393,19.7575005202085,43.4859654454817
218,1860,12,111.291646416667,47.3793143978287,13.6772299608032,30.1033801748885
218,1920,12,135.274375083333,54.427214675625,15.7117835221068,34.5814023707295
218,1980,12,127.922015083333,65.5913245889073,18.9345844539549,41.6747393956566
218,2040,12,118.118858166667,66.0929722876645,19.0793976709128,41.993471137166
218,2100,12,107.615469083333,56.142143349592,16.2068407878848,35.6710160661022
218,2160,12,109.54108325,47.9279119967251,13.835596446503,30.4519424597697
218,2220,12,136.324729666667,73.6851915847513,21.2710825983727,46.8173371381017
218,2280,12,155.055804583333,105.054303878802,30.3265653119774,66.7483202082122
218,2340,12,116.543337916667,48.4551381234314,13.9877935195918,30.7869259590476
218,2400,12,132.998659416667,75.2992551752809,21.7370226226134,47.8428642169483
218,2460,12,153.83036375,63.4103438908609,18.3049895573977,40.2890103714647
218,2520,12,126.171442416667,54.5842513426152,15.7571161030865,34.6811787087345
218,2580,12,103.764222416667,44.9039745352786,12.9626608928136,28.5306242603829
218,2640,12,115.668052333333,42.1894172574983,12.179035705285,26.8058768515586
218,2700,12,138.07528075,58.5692206982916,16.9074776681926,37.2131074422728
218,2760,12,123.895723916667,72.1152494212068,20.8178793330054,45.8198434765233
218,2820,12,134.048980916667,55.1608809681391,15.923574737846,35.0475516936092
218,2880,12,144.552362916667,50.5301869063936,14.5868085063042,32.1053490554741
218,2940,12,147.003175833333,78.0101437028621,22.5195887331844,49.5652806131057
362,0,12,206.172405,160.88586631535,46.4437491129867,102.222002576703
362,60,12,68.5779005,28.1906413150644,8.1379371759403,17.9114789580027
362,120,12,56.6740731666667,14.9839794499423,4.32550228447801,9.52036633807857
362,180,12,54.0482295,11.0599472188645,3.19273175201723,7.0271552063433
362,240,12,52.6477809166667,16.8401730533858,4.86133922278607,10.6997354875236
362,300,12,57.8994665,14.344515600853,4.14090497177363,9.11407039222346
362,360,12,55.4486793333333,11.8536348620297,3.42184963923418,7.53144027601936
362,420,12,56.6740725,9.84624929972026,2.84236734185083,6.25600833894279
362,480,12,63.5012680833333,23.3141080727016,6.73020328584515,14.8130775565452
362,540,12,60.7003675833333,20.83657390345,6.0150007760732,13.2389274460768
362,600,12,59.299919,24.862922069118,7.17730737472298,15.7971470211816
362,660,12,69.1030681666667,24.5816574688083,7.09611327837184,15.6184400200256
362,720,12,81.0069065833333,50.9501717707555,14.7080476935517,32.3721947074273
362,780,12,79.0812815833333,40.5312195905722,11.7003552706003,25.7523083183913
362,840,12,76.28037725,31.9693626358925,9.22876006182665,20.3123639421269
362,900,12,73.8295891666667,30.8605010919059,8.90865930636931,19.6078269296311
362,960,12,91.1601671666667,44.31947261389,12.7939297219858,28.1592494573461
362,1020,12,93.7860114166667,43.7855923672538,12.6398117699306,27.8200381319689
362,1080,12,79.7815018333333,30.0815433233088,8.68379356767585,19.1129007757538
