Name,Replicate,AUC
Pta,A1,38601205.6375069
Pta,A2,27058498.7522709
Pta,A3,47351547.493656
Pta,A4,38927628.7479435
Pta,A5,38315225.53406
Pta,A6,42679011.0375284
Pta,A7,22184605.3580229
Pta,A8,52716490.4445813
Pta,A9,60838629.2099812
Pta,A10,33698620.7667152
Pta,A11,17241880.8379694
Pta,A12,42278214.2824608
PtaDA,A1,557779.079186505
PtaDA,A2,939873.096408733
PtaDA,A3,1525184.6608314
PtaDA,A4,995283.65407224
PtaDA,A5,383480.973963775
PtaDA,A6,1341090.83103741
PtaDA,A7,2968071.8447052
PtaDA,A8,395102.755722062
PtaDA,A9,939963.087918701
PtaDA,A10,1536513.8826086
PtaDA,A11,1235858.54539791
PtaDA,A12,983848.617335489
Pa,A1,41736117.736479
Pa,A2,12933325.2461984
Pa,A3,34660114.4881562
Pa,A4,5674608.37468627
Pa,A5,14826680.6230524
Pa,A6,24670428.3168765
Pa,A7,28219064.2572615
Pa,A8,47751817.8559193
Pa,A9,35333299.139022
Pa,A10,27477310.1882198
Pa,A11,32711603.2513958
Pa,A12,37709889.9157806
Pa20,A1,270630.00329857
Pa20,A2,280174.924182888
Pa20,A3,174142.703680443
Pa20,A4,232234.259405983
Pa20,A5,205132.760497257
Pa20,A6,286829.000602729
Pa20,A7,164125.34880931
Pa20,A8,190861.718719832
Pa20,A9,344954.814668789
Pa20,A10,168511.097491712
Pa20,A11,188406.346610096
Pa20,A12,153402.033681438
361,A1,193629.99192451
361,A2,177304.506899235
361,A3,173011.028913695
361,A4,318706.505076324
361,A5,176157.977090718
361,A6,231617.477121998
361,A7,188058.677555957
361,A8,171363.929916134
361,A9,327266.702065503
361,A10,203582.856074697
361,A11,291780.548933533
361,A12,232219.907606028
289,A1,1524986.93030486
289,A2,6839086.75830841
289,A3,22089252.7077713
289,A4,9741901.51429484
289,A5,11772984.8141338
289,A6,15373778.6100489
289,A7,17107064.5522877
289,A8,18065554.8609017
289,A9,7171962.29980646
289,A10,19727283.6949579
289,A11,3739690.97093786
289,A12,7897892.4843659
387,A1,272274.927054764
387,A2,253620.842826446
387,A3,230937.816005458
387,A4,193161.742319537
387,A5,188000.713701704
387,A6,178119.631878424
387,A7,322000.832370869
387,A8,213796.614846095
387,A9,201611.231570852
387,A10,189906.269879328
387,A11,182452.257158503
387,A12,210326.940147335
321,A1,182773.672877708
321,A2,294989.806938806
321,A3,184799.10586532
321,A4,263442.685959775
321,A5,176533.452605207
321,A6,260378.068739683
321,A7,179478.014098872
321,A8,248681.585785948
321,A9,327046.298941904
321,A10,329783.380644345
321,A11,175461.963393864
321,A12,259404.008485918
