Name,Replicate,AUC
Pta,A1,22099140.1842123
Pta,A2,33223646.0386043
Pta,A3,21900925.9172839
Pta,A4,13137856.3768732
Pta,A5,22835286.3120017
Pta,A6,9068842.94316212
Pta,A7,21169717.8546176
Pta,A8,23802944.2046223
Pta,A9,35834431.2539056
Pta,A10,21074853.3227067
Pta,A11,39969328.3201187
Pta,A12,39590272.5315739
PtaDA,A1,957383.478228424
PtaDA,A2,447678.699071979
PtaDA,A3,889115.932012646
PtaDA,A4,359512.876451542
PtaDA,A5,645834.340110701
PtaDA,A6,1093146.55504952
PtaDA,A7,483390.851089387
PtaDA,A8,358507.074227809
PtaDA,A9,381549.036983328
PtaDA,A10,361578.481781154
PtaDA,A11,724672.568209457
PtaDA,A12,1981904.29689913
Pa,A1,47720040.2316236
Pa,A2,28218711.9391756
Pa,A3,20190847.7709884
Pa,A4,19454321.0054263
Pa,A5,45844085.3389228
Pa,A6,14874464.5418382
Pa,A7,40458493.3043684
Pa,A8,30509141.6996154
Pa,A9,39611925.3628416
Pa,A10,25785680.8859584
Pa,A11,12802713.6964583
Pa,A12,15540701.5245687
Pa20,A1,215642.222741423
Pa20,A2,226888.91108412
Pa20,A3,200811.666240408
Pa20,A4,194183.453518605
Pa20,A5,188083.720769437
Pa20,A6,197462.530615167
Pa20,A7,236075.222314228
Pa20,A8,187380.09094869
Pa20,A9,295071.697435637
Pa20,A10,158637.271014333
Pa20,A11,227133.982907192
Pa20,A12,192912.7138464
204,A1,177566.273332893
204,A2,215248.815074827
204,A3,331457.219600104
204,A4,276069.970795615
204,A5,261539.985819541
204,A6,269799.894478522
204,A7,268285.020709066
204,A8,244916.734866398
204,A9,349739.72697906
204,A10,245849.758710177
204,A11,284910.721058712
204,A12,299949.574461795
321,A1,179019.210061996
321,A2,172568.202592762
321,A3,240140.692241675
321,A4,211266.145365085
321,A5,256911.936154009
321,A6,275690.273992795
321,A7,251162.487215677
321,A8,205228.683885197
321,A9,266132.302729007
321,A10,227684.579833299
321,A11,241517.440183825
321,A12,238920.029011618
1787,A1,33213869.2775879
1787,A2,49682065.7553008
1787,A3,38294220.4368605
1787,A4,49786345.1599384
1787,A5,37016718.9552893
1787,A6,44886374.6285758
1787,A7,15486450.3082838
1787,A8,25524326.0110553
1787,A9,34356763.8263792
1787,A10,28706520.9689123
1787,A11,23097672.6069373
1787,A12,4612098.32730398
253,A1,227637.848778149
253,A2,240950.528941413
253,A3,197095.107430114
253,A4,254244.817438681
253,A5,202937.352311378
253,A6,242226.061292597
253,A7,269386.16884481
253,A8,208419.158951682
253,A9,201308.512007514
253,A10,183396.053096292
253,A11,244192.515920269
253,A12,188818.792662073
