Name,Replicate,AUC
Pta,A1,64502097.4004968
Pta,A2,53848103.4897497
Pta,A3,27070775.9746329
Pta,A4,26386507.9049947
Pta,A5,34706398.8004349
Pta,A6,34725246.5182176
Pta,A7,26587452.8577106
Pta,A8,41271800.9732556
Pta,A9,31551240.5803103
Pta,A10,43484961.8153701
Pta,A11,44515834.4272751
Pta,A12,44493862.8031392
PtaDA,A1,1879020.40605123
PtaDA,A2,1317287.16378998
PtaDA,A3,1459532.17662293
PtaDA,A4,770396.396369147
PtaDA,A5,2906299.73815971
PtaDA,A6,930020.552877686
PtaDA,A7,3290852.42962183
PtaDA,A8,1605918.39443189
PtaDA,A9,1255764.46044223
PtaDA,A10,1652397.09559121
PtaDA,A11,561485.714992968
PtaDA,A12,1415197.53509126
306,A1,172146.128606121
306,A2,145915.759915916
306,A3,153965.280897962
306,A4,139552.502559435
306,A5,151089.939584682
306,A6,155808.752854998
306,A7,130343.06233874
306,A8,142695.400367986
306,A9,131605.220640541
306,A10,136339.298280051
306,A11,131092.249964232
306,A12,131858.813567711
1391,A1,28020987.3176536
1391,A2,12680090.9580084
1391,A3,17965721.3926525
1391,A4,7810653.79052955
1391,A5,13364198.9069393
1391,A6,4812631.88919194
1391,A7,12906933.0959481
1391,A8,4010973.20576918
1391,A9,24369471.8241115
1391,A10,12039043.7544786
1391,A11,5750043.36050702
1391,A12,6031236.9498591
204,A1,202153.60619182
204,A2,165270.829113073
204,A3,150709.733972235
204,A4,145536.875319723
204,A5,150258.975301525
204,A6,146109.676469367
204,A7,148626.710828269
204,A8,147796.002556968
204,A9,141193.529425212
204,A10,137464.970224548
204,A11,160962.343466809
204,A12,135321.30654935
1090,A1,41777172.9781507
1090,A2,10074728.3639604
1090,A3,10052761.3258022
1090,A4,21290917.1423276
1090,A5,32084148.4471485
1090,A6,22122592.5729273
1090,A7,23986173.0216668
1090,A8,36633885.7649804
1090,A9,22874124.0115943
1090,A10,35395711.5172566
1090,A11,8289337.71762084
1090,A12,36721433.9512941
17,A1,26958149.3792655
17,A2,19048344.687131
17,A3,19765456.304026
17,A4,27565368.9521391
17,A5,49590703.4107252
17,A6,18923409.0413331
17,A7,37411445.0355392
17,A8,16448521.309158
17,A9,23263108.2264882
17,A10,22233451.4214395
17,A11,17742741.3561639
17,A12,17665890.735329
1843,A1,19358088.9973449
1843,A2,43207363.1954523
1843,A3,25474738.6486006
1843,A4,49550234.7632145
1843,A5,48680473.7853352
1843,A6,45086721.8599855
1843,A7,12216509.0871442
1843,A8,34259975.2865502
1843,A9,14373783.9541862
1843,A10,19239517.6460823
1843,A11,25619963.1756014
1843,A12,9203583.34195079
