Name,Replicate,AUC
Pta,A1,21651769.4676429
Pta,A2,28580813.7436472
Pta,A3,21209001.5607406
Pta,A4,36627108.0385037
Pta,A5,18598496.6231391
Pta,A6,28062874.6703613
Pta,A7,47523126.2410639
Pta,A8,33604456.7820286
Pta,A9,46076420.2908752
Pta,A10,38596916.1456555
Pta,A11,24925593.8352249
Pta,A12,56835384.6831713
PtaDA,A1,1088597.81399611
PtaDA,A2,301324.476861218
PtaDA,A3,543194.58647235
PtaDA,A4,462822.103434837
PtaDA,A5,416957.637232242
PtaDA,A6,498199.073457499
PtaDA,A7,483242.295220909
PtaDA,A8,726096.178285719
PtaDA,A9,722518.631577535
PtaDA,A10,1088320.51631636
PtaDA,A11,510292.258117693
PtaDA,A12,394528.878381491
Pa,A1,18931848.9838291
Pa,A2,15297739.7015977
Pa,A3,20203564.7851509
Pa,A4,21617037.2249123
Pa,A5,20146070.404616
Pa,A6,32832342.2474398
Pa,A7,42849832.5716729
Pa,A8,24608972.6170142
Pa,A9,46712972.6942367
Pa,A10,41548280.2571504
Pa,A11,63411484.7132129
Pa,A12,57900647.3324635
Pa20,A1,174496.243793068
Pa20,A2,151531.670566586
Pa20,A3,146986.83739912
Pa20,A4,146424.726651149
Pa20,A5,157631.945703167
Pa20,A6,153728.413423865
Pa20,A7,144778.78619828
Pa20,A8,150769.274430259
Pa20,A9,147120.786812797
Pa20,A10,143203.751162333
Pa20,A11,150944.620352467
Pa20,A12,135951.005735538
445,A1,178950.367956044
445,A2,158762.480124383
445,A3,145337.816641522
445,A4,137404.629615575
445,A5,149933.859154209
445,A6,133757.962279416
445,A7,138977.208937955
445,A8,143966.673269323
445,A9,143134.803719495
445,A10,136826.727153735
445,A11,146041.509572109
445,A12,148118.137984564
99,A1,172220.119695372
99,A2,147246.484109736
99,A3,145157.068547732
99,A4,135888.120970077
99,A5,142945.918575511
99,A6,145792.159307159
99,A7,136326.074354179
99,A8,140368.099865771
99,A9,143582.656691147
99,A10,154232.74210537
99,A11,136717.915120523
99,A12,143578.159903875
83,A1,160242.235045295
83,A2,156266.749323469
83,A3,149001.168399774
83,A4,146408.573513994
83,A5,145331.651108378
83,A6,150086.30155644
83,A7,137909.024031086
83,A8,148560.588275656
83,A9,143890.08699396
83,A10,139226.499949961
83,A11,144716.116964346
83,A12,144895.452269136
1952,A1,160167.820997608
1952,A2,3809628.32902364
1952,A3,150270.554796788
1952,A4,137961.202061012
1952,A5,150572.450135685
1952,A6,142957.258669751
1952,A7,159075.009310805
1952,A8,142130.918679514
1952,A9,136963.060709455
1952,A10,138786.314194137
1952,A11,142016.195661474
1952,A12,143022.783270645
