Name,Replicate,AUC
Pta,A1,29462507.8058725
Pta,A2,12488733.6090301
Pta,A3,16376976.223806
Pta,A4,21196283.1575831
Pta,A5,41801752.5428411
Pta,A6,31835374.4610704
Pta,A7,26122266.5470167
Pta,A8,32477392.8578948
Pta,A9,23049845.4776559
Pta,A10,28555784.9264979
Pta,A11,38892972.5488714
Pta,A12,14647833.3815925
PtaDA,A1,531793.913853537
PtaDA,A2,234950.8972543
PtaDA,A3,959457.270519487
PtaDA,A4,544754.999666332
PtaDA,A5,529382.150816572
PtaDA,A6,215073.737807426
PtaDA,A7,196658.762312832
PtaDA,A8,605307.126036143
PtaDA,A9,391152.732583404
PtaDA,A10,368659.238166581
PtaDA,A11,326747.090546494
PtaDA,A12,239397.629320581
1943,A1,9316862.70693949
1943,A2,4508385.63790104
1943,A3,6842648.69832295
1943,A4,5485462.75884043
1943,A5,9065289.97249907
1943,A6,6503186.26877038
1943,A7,5588745.3120501
1943,A8,8797278.36440331
1943,A9,5154274.34963768
1943,A10,12518968.644005
1943,A11,2891122.55703274
1943,A12,3753697.02090032
457,A1,178366.33026985
457,A2,156858.961619101
457,A3,147591.181131919
457,A4,144163.067370874
457,A5,143775.328314557
457,A6,134019.850265837
457,A7,139142.29469473
457,A8,135558.409012318
457,A9,146585.279090663
457,A10,138000.795281362
457,A11,130705.54872328
457,A12,139466.986280239
1952,A1,165870.831186815
1952,A2,142788.79087252
1952,A3,150074.209652306
1952,A4,138983.015435772
1952,A5,143824.470046684
1952,A6,130711.789866499
1952,A7,131757.111920446
1952,A8,125410.5734642
1952,A9,134234.953950956
1952,A10,132852.186436371
1952,A11,127072.43773862
1952,A12,132413.423778809
336,A1,170985.36956174
336,A2,144718.602909348
336,A3,139430.16660479
336,A4,144069.679495051
336,A5,139266.889458577
336,A6,137494.614112657
336,A7,148176.504210374
336,A8,142666.838066172
336,A9,134009.706367978
336,A10,138317.60295415
336,A11,140417.676050129
336,A12,137261.779318582
1843,A1,21513491.929262
1843,A2,11564667.0498496
1843,A3,24554682.6416207
1843,A4,53584795.8115862
1843,A5,30325840.2353972
1843,A6,31447468.0316248
1843,A7,11371744.0175025
1843,A8,63147026.7544339
1843,A9,36545635.4310921
1843,A10,21604052.6792976
1843,A11,13009608.7433598
1843,A12,39499554.9786131
1983,A1,7938273.74485521
1983,A2,4402110.489135
1983,A3,9939396.45905543
1983,A4,5753628.45099596
1983,A5,13266619.9038448
1983,A6,7465069.78031231
1983,A7,2605113.33922885
1983,A8,5461857.44578957
1983,A9,4638568.17499594
1983,A10,1669846.55098017
1983,A11,2246697.86295688
1983,A12,8333143.61868785
