Name,Replicate,AUC
Pta,A1,11089207.555171
Pta,A2,31527291.9152132
Pta,A3,48927718.2056596
Pta,A4,24940458.5430152
Pta,A5,18863478.1615905
Pta,A6,16695282.0478793
Pta,A7,24048076.4022128
Pta,A8,12590157.7956245
Pta,A9,14789988.3279298
Pta,A10,18519690.0050151
Pta,A11,25023496.9588274
Pta,A12,69412073.9807209
PtaDA,A1,1314513.50790196
PtaDA,A2,837524.563472138
PtaDA,A3,303715.262932806
PtaDA,A4,222804.287868549
PtaDA,A5,220903.670505092
PtaDA,A6,1554241.92269403
PtaDA,A7,271696.066200625
PtaDA,A8,169298.700966755
PtaDA,A9,1015765.67517375
PtaDA,A10,1628412.62383905
PtaDA,A11,287726.395874807
PtaDA,A12,316194.104534941
1042,A1,6499410.31304806
1042,A2,3049980.43073277
1042,A3,3950135.24504078
1042,A4,1302116.76142683
1042,A5,8087338.85827764
1042,A6,8667003.4347367
1042,A7,9447782.3954712
1042,A8,1422287.47888004
1042,A9,3117314.47948627
1042,A10,5102131.0995827
1042,A11,5611169.5489208
1042,A12,5767206.00802301
253,A1,163519.068824628
253,A2,138285.042806562
253,A3,141624.427179894
253,A4,129902.028618761
253,A5,132168.170492967
253,A6,132545.971504583
253,A7,151707.698233623
253,A8,144905.599193503
253,A9,136966.106538434
253,A10,126626.37565648
253,A11,128965.267285911
253,A12,128009.034418655
387,A1,185453.681992606
387,A2,151021.933229477
387,A3,151579.515571688
387,A4,143331.676062616
387,A5,141191.709923052
387,A6,136020.74581959
387,A7,156822.688867018
387,A8,146470.76503754
387,A9,159277.209502552
387,A10,138098.470823184
387,A11,138712.71350458
387,A12,150190.778249709
468,A1,7370438.00221925
468,A2,6985941.2603462
468,A3,17462070.9447236
468,A4,21896054.3005109
468,A5,10191119.2520718
468,A6,15313002.7536717
468,A7,14047676.0537643
468,A8,12362318.641519
468,A9,14150584.7195629
468,A10,17942034.6316959
468,A11,19770136.1564839
468,A12,6221159.25968359
1128,A1,9364935.74237359
1128,A2,6087298.28690981
1128,A3,8779347.65457493
1128,A4,20533251.3339477
1128,A5,12516455.0797247
1128,A6,10730670.094879
1128,A7,15898109.4579547
1128,A8,13319475.2583968
1128,A9,23650577.6998821
1128,A10,6871052.22916939
1128,A11,2620346.35028381
1128,A12,17655336.1168777
1877,A1,4276288.01690341
1877,A2,633325.827308535
1877,A3,2897726.43119653
1877,A4,1013165.14753507
1877,A5,3234663.32446043
1877,A6,3776532.99747882
1877,A7,1497540.24106705
1877,A8,3331386.07966164
1877,A9,2026663.19440379
1877,A10,614689.850651966
1877,A11,1144797.62617866
1877,A12,5342256.15924559
