Name,Replicate,AUC
Pta,A1,23387522.0648162
Pta,A2,10120429.8260526
Pta,A3,42372074.6512162
Pta,A4,19522692.9763475
Pta,A5,51214963.3458861
Pta,A6,28880555.7685511
Pta,A7,12246242.3163661
Pta,A8,26097504.6391878
Pta,A9,17342663.9186611
Pta,A10,17534108.3172171
Pta,A11,48787707.3333613
Pta,A12,22686576.63507
PtaDA,A1,336084.283207958
PtaDA,A2,533059.389036712
PtaDA,A3,1515125.79199663
PtaDA,A4,349780.563162288
PtaDA,A5,415331.832399602
PtaDA,A6,545322.807646651
PtaDA,A7,1085608.42480053
PtaDA,A8,437014.048219475
PtaDA,A9,294940.415527469
PtaDA,A10,497823.368740366
PtaDA,A11,508084.097745861
PtaDA,A12,2314938.47889942
1042,A1,2426182.44374877
1042,A2,5784957.0574373
1042,A3,5927965.571419
1042,A4,6158166.94768006
1042,A5,2490055.01045221
1042,A6,7408576.46367774
1042,A7,2052649.23514932
1042,A8,1520361.61479972
1042,A9,3820111.57337214
1042,A10,1289747.82424182
1042,A11,5996709.06900275
1042,A12,2091775.34505958
154,A1,177443.230495826
154,A2,140113.593478338
154,A3,1035414.00981948
154,A4,133060.539126183
154,A5,134518.211727851
154,A6,132605.49400248
154,A7,137087.234679028
154,A8,173535.322421135
154,A9,171399.502370484
154,A10,138399.404916633
154,A11,132851.894119056
154,A12,204275.561729078
1787,A1,60184291.3173828
1787,A2,37644154.1313043
1787,A3,4274516.83679899
1787,A4,54554133.3969654
1787,A5,31952039.3735292
1787,A6,13958484.5127539
1787,A7,35592249.9779381
1787,A8,35714443.2586896
1787,A9,20139779.8723965
1787,A10,28404604.8462707
1787,A11,26109641.1499531
1787,A12,44016247.8672983
133,A1,133313.535391442
133,A2,146781.500304534
133,A3,134944.669245415
133,A4,138910.898057593
133,A5,144826.93887378
133,A6,147613.492804689
133,A7,147860.147043388
133,A8,165100.38593934
133,A9,341602.527142025
133,A10,156503.070417569
133,A11,136522.401960376
133,A12,163208.176671846
1877,A1,3626434.13350384
1877,A2,8990098.88930255
1877,A3,1258971.33673703
1877,A4,9932327.80631672
1877,A5,7729595.89588075
1877,A6,1524960.95393678
1877,A7,6159652.71935135
1877,A8,3495797.04144347
1877,A9,771553.320858714
1877,A10,2469407.9038731
1877,A11,5700165.73622147
1877,A12,7340479.93502789
1477,A1,7449861.05000431
1477,A2,31851699.8951221
1477,A3,41487423.9395939
1477,A4,39554631.3663077
1477,A5,41074824.7483521
1477,A6,16694336.1615941
1477,A7,39610909.9445921
1477,A8,24836407.0897059
1477,A9,18291843.932326
1477,A10,46462339.8856637
1477,A11,42466192.6994454
1477,A12,16667030.5429609
