Name,Replicate,AUC
Pta,A1,53057978.8665839
Pta,A2,38133912.8826302
Pta,A3,14735664.9005325
Pta,A4,21559758.9943898
Pta,A5,39502136.1955382
Pta,A6,36914619.0759721
Pta,A7,35451586.7061758
Pta,A8,28197575.1724229
Pta,A9,36254178.8386954
Pta,A10,9743134.30024424
Pta,A11,25007891.1169834
Pta,A12,20112145.2498688
PtaDA,A1,1664439.70895108
PtaDA,A2,392828.770987709
PtaDA,A3,411325.243545651
PtaDA,A4,230143.724821104
PtaDA,A5,402921.181462969
PtaDA,A6,734347.43923123
PtaDA,A7,328639.841211172
PtaDA,A8,1010722.99688753
PtaDA,A9,1258506.70278301
PtaDA,A10,999259.942491197
PtaDA,A11,534049.547177201
PtaDA,A12,478033.137336426
1477,A1,41074306.165889
1477,A2,11471668.1081348
1477,A3,35704729.9382242
1477,A4,30661100.8764194
1477,A5,12391591.2394971
1477,A6,27094503.3224272
1477,A7,49599548.3030247
1477,A8,29590451.9553581
1477,A9,53286120.4933925
1477,A10,34154762.749005
1477,A11,47612416.7346388
1477,A12,44066988.5852501
17,A1,5516476.70764508
17,A2,27501920.6409213
17,A3,11929929.981467
17,A4,20210620.3165966
17,A5,7939184.84748634
17,A6,14278259.2344551
17,A7,17601563.7522067
17,A8,9424325.4189331
17,A9,11197777.222006
17,A10,15831285.1939531
17,A11,13251208.8413407
17,A12,8588919.15508537
340,A1,177044.18964916
340,A2,165490.61232804
340,A3,138859.537961751
340,A4,156759.835878958
340,A5,189760.49139391
340,A6,159266.59309885
340,A7,180663.051533546
340,A8,156319.521768032
340,A9,184414.938038958
340,A10,140990.321331353
340,A11,139612.246328819
340,A12,213519.052968718
295,A1,8818964.1093314
295,A2,6231970.46753976
295,A3,4094125.32969972
295,A4,2386919.97248038
295,A5,10481721.4377855
295,A6,5535246.11661429
295,A7,14456509.4123035
295,A8,13000402.8085843
295,A9,14440072.468419
295,A10,11958158.240396
295,A11,12988375.9967122
295,A12,3023329.33408878
361,A1,177593.978811613
361,A2,172066.064308261
361,A3,155660.259708659
361,A4,138221.516158312
361,A5,137212.79008635
361,A6,159837.70954921
361,A7,205616.202855295
361,A8,249344.666084876
361,A9,137709.299501578
361,A10,142503.913371226
361,A11,177719.822928107
361,A12,197400.026060068
306,A1,156561.553421215
306,A2,171591.016931269
306,A3,244456.347165612
306,A4,157138.480107346
306,A5,137403.998540316
306,A6,190387.466721059
306,A7,176738.300523438
306,A8,270854.863068232
306,A9,166485.073079304
306,A10,159651.053353722
306,A11,169028.408336038
306,A12,181196.709733797
