Name,Replicate,AUC
Pta,A1,19404944.0272292
Pta,A2,43356570.6877125
Pta,A3,24064796.8483517
Pta,A4,24085917.0719512
Pta,A5,9201531.31243255
Pta,A6,41924457.1772857
Pta,A7,27670782.6665852
Pta,A8,28999868.3633989
Pta,A9,51548630.469734
Pta,A10,15478139.0000128
Pta,A11,45648603.1437808
Pta,A12,14105398.7737129
PtaDA,A1,587603.00638742
PtaDA,A2,601768.147460846
PtaDA,A3,436936.131827628
PtaDA,A4,401610.07835645
PtaDA,A5,524079.859652927
PtaDA,A6,698564.540178199
PtaDA,A7,370901.960308488
PtaDA,A8,186805.714895696
PtaDA,A9,657937.782543706
PtaDA,A10,595646.813150368
PtaDA,A11,474678.503611903
PtaDA,A12,209174.828428018
397,A1,169817.032902369
397,A2,161288.141496648
397,A3,156190.915751614
397,A4,160027.603868396
397,A5,151210.751832079
397,A6,162232.456649475
397,A7,207196.44317597
397,A8,173383.546197037
397,A9,155487.679753309
397,A10,165375.575937847
397,A11,179486.087933353
397,A12,147146.672462395
373,A1,173229.810898209
373,A2,157829.950703344
373,A3,171955.553462485
373,A4,191802.759586085
373,A5,148817.29556242
373,A6,167082.858842193
373,A7,161283.668106786
373,A8,156384.920658774
373,A9,154347.087508233
373,A10,146294.288649324
373,A11,185814.273297375
373,A12,157117.997183916
1635,A1,8619791.25857867
1635,A2,3568608.94799388
1635,A3,5333140.28299774
1635,A4,7016580.6437111
1635,A5,7292584.74533657
1635,A6,5478389.17664875
1635,A7,3572927.50054335
1635,A8,5243775.17013604
1635,A9,5035335.48357309
1635,A10,6407048.80324342
1635,A11,336868.579926959
1635,A12,2715505.25211367
468,A1,11008980.3502687
468,A2,8311862.09923146
468,A3,21289979.8960038
468,A4,29677839.5531824
468,A5,9859122.12757004
468,A6,5566455.25543232
468,A7,1526300.84824197
468,A8,10272946.9465372
468,A9,5870902.32313095
468,A10,17803007.7619185
468,A11,3653370.07663385
468,A12,6894219.50408976
1090,A1,23340154.6257578
1090,A2,4167573.13271809
1090,A3,15296865.3675476
1090,A4,23037009.835157
1090,A5,12512805.4646177
1090,A6,9652487.73866628
1090,A7,47636624.1625836
1090,A8,14121060.2963892
1090,A9,16871358.6905662
1090,A10,15681721.1393663
1090,A11,20299653.2479843
1090,A12,9237604.99811555
1128,A1,11754675.8298526
1128,A2,8078016.57374519
1128,A3,6770586.6140725
1128,A4,5204718.68176571
1128,A5,6168162.45754883
1128,A6,753051.402340268
1128,A7,2406624.18353206
1128,A8,3062313.2075477
1128,A9,1187890.57089921
1128,A10,1499350.60050118
1128,A11,862388.862070537
1128,A12,4250340.87094022
